"Jday","y1","y2","Tsoil","Tair","SWC","PAR","WS","PA","rH","LE","H","SR"
4.875,-0.986807935714441,0.161895330417537,16.0845,6.2046,21.05,-18.270726599,2.3816488,101.4146,73.095,-91.2,-10.3,0.8
4.895833333,-0.983221217086934,0.182417209358351,16.022,6.0097,21.05,-18.2669493275,2.57979035,101.4286,72.611,-90.4,-7.0257,0.79
4.916666667,-0.979207768385025,0.202859918008507,15.9585,5.9406,21.05,-18.2682785545,2.7247391,101.4409,71.32,-98.2,-6.241,0.75
4.9375,-0.974769331879155,0.223214582023364,15.897,5.8457,21.05,-18.271584028,2.832935,101.44845,69.91,-66.7333333333333,-7.236,0.68
4.958333333,-0.969907833721903,0.243472368216366,15.838,5.7641,21.04,-18.272230681,2.8465485,101.4514,68.363,-52.9,-11.8,0.78
4.979166667,-0.964625383598501,0.263624485428505,15.782,5.682,21.03,-18.275815255,2.8636325,101.45475,67.226,-36.0932,-14.2,0.92
5,-0.958924274663138,0.283662185463226,15.728,5.6221,21.02,-18.2804913475,2.846464,101.45755,66.745,-36.0932,-1.9063,NA
5.020833333,-0.952806981022408,0.303576772686852,15.6765,5.4638,21.01,-18.2538541575,2.8850795,101.46695,67.015,-48.6647,-10,NA
5.041666667,-0.9462761573322,0.323359604874521,15.625,5.3484,21,-18.2476818,2.895584,101.4835,67.426,-5.4545,-5.95315,0.92
5.0625,-0.939334638675732,0.343002094139282,15.574,5.1779,21.005,-18.2275381925,2.8620685,101.50505,68.602,-34.2981333333333,-16.25,0.97
5.083333333,-0.931985437452279,0.3624957163566,15.5235,5.0063,21.005,-18.2268086265,2.76351885,101.52505,69.872,-27.172925,-15.28125,0.85
5.104166667,-0.924231742922013,0.381832011983461,15.474,4.7645,21.005,-18.045050054,2.64746295,101.5462,70.95,-27.172925,-22.5,0.95
5.125,-0.916076921026244,0.401002586978036,15.4245,4.5254,21.01,-17.9246773985,2.49287295,101.56285,72.169,-24.959575,-8.0625,0.84
5.145833333,-0.907524510693571,0.419999122011456,15.3765,4.2704,21.02,-17.638652651,2.43385095,101.5748,73.755,-30.10766,-13.7,0.86
5.166666667,-0.898578223334459,0.438813373256887,15.3295,4.0791,21.03,-17.6558439435,2.41681945,101.5904,74.79,-15.47175,14.5,0.92
5.1875,-0.889241942604376,0.457437173296176,15.283,3.9768,21.045,-17.651188153,2.4604249,101.61045,75.453,-15.3377,-20.1,0.88
5.208333333,-0.87951972014181,0.475862440082921,15.2395,3.9505,21.06,-17.7486536345,2.4511818,101.63345,75.715,-15.3377,-20.2,NA
5.229166667,-0.869415775014535,0.494081177698438,15.1975,3.8875,21.075,-17.671668464,2.31689295,101.66085,76.033,-20.5916,-20.5,0.81
5.25,-0.858934493426592,0.512085477241841,15.1575,3.7783,21.105,-16.42014494465,2.13331955,101.69515,76.385,-5.5374,-4.4525,0.95
5.270833333,-0.848080423904792,0.529867525509413,15.1195,3.6353,21.15,-3.63199310515,1.9663575,101.7312,76.904,-26.5537,-9.197,0.81
5.291666667,-0.83685827669885,0.547419605714511,15.0835,3.4108,21.2,35.43139981585,1.8230542,101.7689,77.919,-20.52464,-9.0992,0.93
5.3125,-0.825272923433346,0.564734098357607,15.0475,3.331,21.26,108.34776869535,1.7757204,101.80575,79.076,-40.1457333333333,-9.5863,1.01
5.333333333,-0.813329391761515,0.581803489588061,15.0115,3.5326,21.325,212.39104999185,1.89771375,101.84235,79.112,-8.5062,-9.9716,0.97
5.354166667,-0.801032864721589,0.598620371885158,14.976,3.9782,21.375,345.964626291,2.05059415,101.87635,77.662,3.50628,-4.9733,1.07
5.375,-0.788388680335096,0.615177444904708,14.9445,4.6594,21.4,486.8532281425,2.2306172,101.90665,75.201,11.8773384615385,3.9147,1.31
5.395833333,-0.775402325748819,0.631467523490577,14.9205,5.511,21.42,608.097508359,2.3349857,101.9312,71.944,20.16092,17.1,0.89
5.416666667,-0.762079436549852,0.647483538314187,14.908,6.3587,21.425,730.2586766595,2.420087,101.948,68.491,33.9182875,39,NA
5.4375,-0.748425796311813,0.663218536694376,14.9125,7.1088,21.42,844.596343474,2.407702,101.94915,65.417,36.5936823529412,30.3,NA
5.458333333,-0.734447330247837,0.678665690227393,14.939,7.848,21.41,905.973939757619,2.462671,101.9327,62.741,49.5819176470588,53.6,1.05
5.479166667,-0.720150104487039,0.693818295382376,14.9895,8.5577,21.4,932.479497624546,2.497212,101.9044,59.856,61.2694444444444,83.5,NA
5.5,-0.705540325570392,0.70866977429126,15.067,9.2184,21.395,944.523165317391,2.62018,101.8689,57.12,65.7861111111111,67,1.02
5.520833333,-0.690624333639556,0.723213681967452,15.1705,9.8293,21.3761904761905,914.81051315,2.90862476190476,101.750666666667,54.34,73.4421052631579,77.9,1.31
5.541666667,-0.67540860167756,0.737443706854946,15.3595,10.3,21.35,850.627183216,3.19027772727273,101.647818181818,52.209,78.7052631578947,104,1.18
5.5625,-0.659899734956321,0.751353671585211,15.5464,10.5,21.3260869565217,784.3877162,3.3389947826087,101.561043478261,50.65,76.5947368421053,100,NA
5.583333333,-0.644104463787911,0.764937539756344,15.7239,10.7,21.3083333333333,711.295686056,3.46401083333333,101.489291666667,50.019,70.2789473684211,93,NA
5.604166667,-0.628029642732407,0.778189416433689,15.8829,10.7,21.288,616.457156204,3.4601532,101.43004,49.984,67.375,65.6,1.44
5.625,-0.611682249999232,0.791103548870739,16.0216,10.6,21.276,494.7175563732,3.3417068,101.4306,50.568,57.62806,59.8,1.09
5.645833333,-0.595069379789137,0.803674332822302,16.1176,10.5,21.268,365.4373781776,3.144384,101.4356,51.157,56.485075,42.6,1.08
5.666666667,-0.578198241472343,0.815896312994666,16.1964,10.3,21.26,240.665085046,2.942936,101.44616,52.326,53.0801,7.912,1.25
5.6875,-0.561076158946017,0.827764183727699,16.2556,9.8616,21.248,130.5525365588,2.64029092,101.45848,54.236,47.20765,6.3542,1.05
5.708333333,-0.543710562596889,0.839272794817379,16.2952,9.2141,21.236,48.0203988728,2.37979688,101.47464,56.535,34.9153,-4.5545,1.22
5.729166667,-0.526108988452887,0.850417151913742,16.3116,8.4576,21.228,3.6399345584,2.12125052,101.49052,59.466,-9.32333333333333,-8.9378,NA
5.75,-0.508279077499258,0.861192417161521,16.3048,7.6236,21.22,-15.1060253424,1.96344324,101.51,62.912,-58.65,-6.9981,1.23
5.770833333,-0.490228567293214,0.871593914509299,16.2772,6.8023,21.212,-18.262204784,1.80580684,101.5328,66.4,-26.223,-5.6065,1.03
5.791666667,-0.471965291092359,0.88161713005369,16.2316,6.1278,21.2,-18.2983673648,1.741457456,101.5564,69.487,-69.6,-2.3102,1.08
5.8125,-0.453497177132138,0.891257712636015,16.172,5.608,21.184,-18.287093208,1.788289336,101.57576,71.955,-69.6,-1.6281,1.14
5.833333333,-0.434832239925248,0.900511478617342,16.1028,5.2321,21.168,-18.2798740344,1.833363376,101.59392,73.585,-80.4,-0.957,1.01
5.854166667,-0.415978579370266,0.90937441216756,16.0284,4.9587,21.156,-18.2769078788,1.986305456,101.60728,74.509,-91.2,-1.7822,1.7
5.875,-0.396944379993247,0.917842665815758,15.9504,4.7616,21.144,-18.2737315596,2.174789056,101.61736,74.856,-91.2,1.3769,1.45
5.895833333,-0.377737901965869,0.925912564672509,15.8712,4.6633,21.14,-18.268140536,2.39510832,101.62884,74.381,-90.4,-0.62,NA
5.916666667,-0.358367480197757,0.933580606662708,15.7924,4.6694,21.14,-18.2684095304,2.4966696,101.64004,73.18,-98.2,-0.0751,NA
5.9375,-0.33884152354517,0.940843463027505,15.7164,4.6303,21.14,-18.2737316772,2.58328272,101.64836,71.949,-66.7333333333333,-5.1422,0.84
5.958333333,-0.31916850558298,0.947697981977342,15.6444,4.546,21.132,-18.2754456252,2.53885996,101.65348,70.9,-43.0666666666667,-2.3669,NA
5.979166667,-0.29935696368421,0.954141188867649,15.5764,4.4318,21.124,-18.2766459988,2.48806308,101.65456,70.229,-29.65592,-0.79,1.34
6,-0.279415498198926,0.960170286650366,15.5112,4.2785,21.116,-18.278895854,2.45054108,101.65048,70.351,-29.65592,-3.4006,1.33
6.020833333,-0.259352763016059,0.965782658943479,15.4496,4.0568,21.108,-18.2556808892,2.49176832,101.64896,71.081,-48.6647,-4.5269,1.09
6.041666667,-0.239177464633775,0.970975870148872,15.3888,3.9336,21.1,-18.2465364636,2.47736608,101.65284,71.737,-12.72725,-2.8371,1.27
6.0625,-0.218898361311761,0.975747665851692,15.3292,3.828,21.104,-18.2287425568,2.46095644,101.6608,72.661,-34.2981333333333,37.1,1.26
6.083333333,-0.198524253459761,0.980095975294381,15.2708,3.7638,21.104,-18.228208344,2.4210396,101.66816,73.494,-27.172925,4.262,1.12
6.104166667,-0.17806398270239,0.98401891143624,15.214,3.6761,21.104,-18.0829687436,2.33314008,101.67704,73.935,-36.21834,0.786,0.85
6.125,-0.157526431008143,0.987514771299061,15.1584,3.6201,21.108,-17.9878197656,2.22491812,101.682,74.361,0.4295,-10.5,0.94
6.145833333,-0.13692051094216,0.990582037836008,15.106,3.5451,21.116,-17.7619979684,2.20116636,101.68284,75.136,-16.6136666666667,-2.6025,1.67
6.166666667,-0.116255164729157,0.993219379932649,15.0564,3.5055,21.124,-17.7774360964,2.19412396,101.6876,75.641,-25.138,-1.7211,1.02
6.1875,-0.0955393633625346,0.995425652697519,15.0092,3.534,21.136,-17.7747412056,2.27064792,101.69512,75.939,-25.138,-2.648,NA
6.208333333,-0.074782096759457,0.997199898718536,14.9668,3.5979,21.148,-17.853169636,2.30263624,101.70268,76.13,-25.138,-7.7513,0.88
6.229166667,-0.0539923728255395,0.998541348005513,14.9276,3.6225,21.156,-17.7910099876,2.23711396,101.71416,76.506,-20.6187,-24.9,1.06
6.25,-0.0331792165475568,0.999449418224499,14.8916,3.6136,21.176,-16.76018423492,2.09373884,101.73096,76.847,-10.5916,22.2,1.15
6.270833333,-0.0123516600892596,0.999923715336845,14.858,3.5715,21.208,-6.29230873172,1.9626164,101.74888,77.303,-25.090275,-34.1,0.93
6.291666667,0.00848125813851378,0.999964033483399,14.8272,3.4504,21.244,25.7528744886,1.80661096,101.76892,78.182,-16.0042,-7.5478,0.88
6.3125,0.0293104943979974,0.999570355161729,14.798,3.4367,21.292,85.5307451998,1.72573232,101.79092,79.324,-53.58744,-16.3,1.16
6.333333333,0.0501270095492584,0.998742851245329,14.77,3.6266,21.348,171.7508996538,1.7743926,101.81384,79.741,-25.5041333333333,-1.9912,0.86
6.354166667,0.0709217699710367,0.99748188080996,14.744,4.0099,21.396,281.79745765112,1.90541892,101.83512,79.076,-18.1740857142857,-42.6,0.75
6.375,0.0916857484901778,0.995787991253056,14.7232,4.5972,21.428,398.42478079352,2.07175536,101.8508,77.664,-7.94674117647059,35.5,0.96
6.395833333,0.112409934288214,0.993661917692995,14.7104,5.339,21.46,500.1556874188,2.17304656,101.8614,75.63,2.38823157894737,-20.7,0.8
6.416666667,0.133085333809563,0.991104582738269,14.708,6.1049,21.484,601.9758769332,2.2888488,101.86484,73.239,15.86276,14.3,0.89
6.4375,0.153702971696597,0.9881170965486,14.7208,6.7942,21.512,697.7248136956,2.3336812,101.85144,70.994,21.38276,-8.9,NA
6.458333333,0.17425390063937,0.984700755616631,14.7528,7.4581,21.544,753.826193751923,2.4095552,101.82252,68.999,39.9713263157895,-20.3,0.99
6.479166667,0.194729202267615,0.980857042480819,14.8052,8.0695,21.58,280.5929898,2.4423676,101.78364,66.776,50.97063,-8.63645,1
6.5,0.215119988087816,0.976587625728023,14.8804,8.6046,21.632,291.9023867,2.5435264,101.73776,64.643,57.7236842105263,3.0271,1.07
6.520833333,0.235417409237597,0.971894358162377,14.9772,9.0846,21.6653846153846,298.407528275,2.76427346153846,101.631884615385,62.461,63.27,14.56355,0.82
6.541666667,0.255612657358056,0.966779276463016,15.1512,9.4604,21.15,305.69333584,4.801775,100.169,60.46,68.27,9.3522,NA
6.5625,0.275696965529161,0.961244601128148,16.625,9.2042,21.1333333333333,332.75522554,4.67346,100.161,56.693,58.2,26.1,NA
6.583333333,0.29566161789073,0.95529273403823,16.6433,9.3427,21.125,383.41224496,4.3226725,100.1625,56.437,58.9,-1.0705,NA
6.604166667,0.315497950491675,0.948926258059894,16.6625,9.6117,21.12,413.03270304,4.033024,100.1684,56.036,60.95,-24.9,NA
6.625,0.335197352220085,0.942147936931692,16.682,9.901,21.1,399.81118342,3.513858,100.1728,55.388,60.06,-6.2563,NA
6.645833333,0.354751274253217,0.934960712231118,16.72,10.3,21.1,349.008676982,3.05312,100.1858,54.088,60.375,-2.19946666666667,0.84
6.666666667,0.374151230880343,0.927367702926258,16.76,10.6,21.1,271.416308357,2.576002,100.2118,53.101,61.3,7.2016,NA
6.6875,0.39338880042388,0.919372205203671,16.794,10.5,21.1,154.719409009,2.282108,100.2436,52.514,61.8,11.1,1.13
6.708333333,0.412455634481493,0.910977688851088,16.818,10.1,21.1,58.531340359,2.024318,100.283,52.575,34.9153,0.507,0.94
6.729166667,0.431343458719333,0.902187796758548,16.828,9.4301,21.1,4.515566301,1.985066,100.3316,53.747,-9.32333333333333,-2.6688,1.09
6.75,0.450044073780618,0.893006344689077,16.816,8.6602,21.08,-15.309763123,1.80035,100.385,55.323,-58.65,0.378,1.19
6.770833333,0.468549364283751,0.883437317091197,16.78,8.0482,21.06,-18.270193116,1.708282,100.436,57.102,-18.3359166666667,-5.8078,NA
6.791666667,0.48685129958286,0.873484866551493,16.726,7.5035,21.04,-18.289484992,1.78406,100.4858,59.211,-69.6,-1.8104,NA
6.8125,0.504941934660274,0.863153313508984,16.658,7.0335,21.02,-18.27765703,1.972428,100.5366,61.099,-69.6,-0.314,1.16
6.833333333,0.52281341884553,0.8524471415138,16.576,6.7508,21,-18.271728126,1.948016,100.5904,61.573,-80.4,-1.6323,0.98
6.854166667,0.540457996540231,0.841370996633305,16.488,6.4475,21,-18.265108196,2.268902,100.648,61.476,-91.2,0.468,1.16
6.875,0.55786800809094,0.829929687111292,16.394,6.0311,21,-18.262965298,2.513926,100.7112,60.369,-91.2,-2.0091,0.91
6.895833333,0.575035898195029,0.818128178091328,16.296,5.6785,21,-18.266462794,2.52091,100.7756,57.265,-88.4,-43.4,NA
6.916666667,0.59195421658702,0.805971590978769,16.196,5.2631,21,-18.270185068,2.411072,100.8346,53.755,-98.2,-1.7583,1.06
6.9375,0.608615618888497,0.793465203046089,16.098,4.6902,21,-18.284397764,2.39738,100.886,51.005,-66.7333333333333,-15.989575,1.11
6.958333333,0.625012874667958,0.780614441641516,16,4.0471,20.98,-18.292678716,2.206026,100.9296,49.237,-43.0666666666667,-62.5,1.18
6.979166667,0.641138868085974,0.767424883509413,15.904,3.4336,20.96,-18.29072714,1.995966,100.9668,48.727,-45.6898,43.7,1
7,0.656986598718789,0.753902254343305,15.806,2.8306,20.94,-18.293056794,1.991412,101.0088,49.635,-45.6898,23.5,0.96
7.020833333,0.672549189240708,0.740052422502397,15.706,2.3285,20.92,-18.290575408,2.06316,101.0592,50.686,-48.6647,16.3333333333333,0.93
7.041666667,0.687819886025552,0.725881398292997,15.602,1.9203,20.9,-18.277262158,2.191842,101.1226,51.759,-5.4545,-18.2,0.78
7.0625,0.702792059940728,0.711395333470967,15.496,1.5885,20.9,-18.263823026,2.32784,101.1936,52.651,-34.2981333333333,-81.4,0.83
7.083333333,0.717459213622159,0.696600514490675,15.388,1.3449,20.9,-18.256240392,2.509804,101.2658,53.016,-27.172925,-120,NA
7.104166667,0.731814982029682,0.681503361750254,15.28,1.173,20.9,-18.251321622,2.603574,101.333,53.112,-36.21834,-106,0.85
7.125,0.745853133208487,0.666110429045427,15.172,1.0126,20.9,-18.25387239,2.552474,101.3932,53.218,0.4295,-14.5,0.99
7.145833333,0.759567575128185,0.650428396377256,15.068,0.793,20.9,-18.261182976,2.457132,101.4416,53.691,-16.6136666666667,-50.7,0.79
7.166666667,0.772952356189971,0.634464069164182,14.966,0.55,20.9,-18.268521982,2.306302,101.493,54.308,-25.138,-57,0.86
7.1875,0.786001665952473,0.618224377649359,14.868,0.235,20.9,-18.268403304,2.225546,101.5418,55.624,-25.138,-92.9,1
7.208333333,0.798709841508233,0.60171636929528,14.776,-0.014,20.88,-18.269067256,2.166884,101.5926,56.5,-25.138,-40.9,0.9
7.229166667,0.811071367940673,0.584947207965681,14.686,-0.238,20.86,-18.253183254,2.135562,101.6438,57.236,-20.6187,-57.7,0.84
7.25,0.823080879011506,0.567924173288695,14.598,-0.441,20.84,-16.2663295554,2.068054,101.7046,57.684,-10.5916,-52.2,NA
7.270833333,0.834733163049739,0.550654652668056,14.514,-0.602,20.82,2.5366573286,1.95217,101.7628,57.893,-25.090275,-59.5,1.04
7.291666667,0.846023163356654,0.533146140438061,14.432,-0.711,20.8,59.0386259406,1.87438,101.827,58.225,-16.0042,-57.7,1.05
7.3125,0.856945978852092,0.515406237185028,14.352,-0.699,20.8,156.8992447566,1.843516,101.8906,58.763,-53.58744,-52,1.06
7.333333333,0.867496869452992,0.497442641406282,14.274,-0.458,20.8,295.5062442786,2.028334,101.95,58.394,-19.37372,-54.8,0.81
7.354166667,0.877671256424791,0.479263148641463,14.198,0.0264,20.82,469.634639086,2.310488,102.0052,56.575,25.55,-13.9,0.97
7.375,0.887464722984075,0.46087565075495,14.128,0.717,20.84,658.81531374,2.694048,102.053,53.742,31.9,-2.4976,1.09
7.395833333,0.896873019145635,0.442288127275188,14.072,1.5337,20.86,836.1438133,2.7882,102.0898,49.783,39.65,40.8,0.85
7.416666667,0.905892062018928,0.423508644505746,14.032,2.3663,20.86,989.78908986,2.851752,102.1136,45.683,44.16,86.9,NA
7.4375,0.914517936364727,0.404545354771504,14.018,3.0834,20.86,1114.4573491,2.755028,102.1232,42.297,53.12,91.2,1.19
7.458333333,0.922746898891776,0.385406487472137,14.032,3.7059,20.84,1045.99030463333,2.416556,102.1098,39.74,61.1,-45,1.64
7.479166667,0.930575378497151,0.366100348176404,14.076,4.3283,20.82,280.5929898,2.184952,102.0854,37.298,67.84,-14.25,0.98
7.5,0.937999976774739,0.346635317835026,14.15,4.9119,20.8,291.9023867,2.177938,102.0516,35.12,70.9,-72.4,1.55
7.520833333,0.945017471744711,0.327019843583284,14.25,5.426,20.8666666666667,298.407528275,2.57834166666667,101.709333333333,33.103,73.1,-30.8,1.19
7.541666667,0.95162481803684,0.307262437822053,14.7433,6.4627,21.15,305.69333584,4.801775,100.169,36,68.3166666666667,-40.8,1.07
7.5625,0.957819147348831,0.287371677400467,16.625,9.2042,21.1333333333333,332.75522554,4.67346,100.161,56.693,58.2,-56.8,NA
7.583333333,0.963597771594043,0.267356194203527,16.6433,9.3427,21.125,383.41224496,4.3226725,100.1625,56.437,58.9,-40.6,NA
7.604166667,0.968958183027055,0.247224674223484,16.6625,9.6117,21.12,413.03270304,4.033024,100.1684,56.036,60.95,-23.3,1.22
7.625,0.973898054650046,0.226985856715469,16.682,9.901,21.1,399.81118342,3.513858,100.1728,55.388,60.06,-21.2,1.04
7.645833333,0.978415242766485,0.20664852460688,16.72,10.3,21.1,349.008676982,3.05312,100.1858,54.088,60.375,-3.3095,0.85
7.666666667,0.982507787048447,0.186221503562729,16.76,10.6,21.1,271.416308357,2.576002,100.2118,53.101,61.3,-34.9,0.97
7.6875,0.986173910889464,0.165713661117541,16.794,10.5,21.1,154.719409009,2.282108,100.2436,52.514,61.8,-43,0.9
7.708333333,0.989412023354204,0.145133896943964,16.818,10.1,21.1,58.531340359,2.024318,100.283,52.575,53.35,-38.3,0.87
7.729166667,0.992220719187276,0.124491141915739,16.828,9.4301,21.1,4.515566301,1.985066,100.3316,53.747,-9.32333333333333,-46.3,1.19
7.75,0.994598779111176,0.103794357219253,16.816,8.6602,21.08,-15.309763123,1.80035,100.385,55.323,-58.65,-53,1.31
7.770833333,0.996545171164337,0.0830525245193749,16.78,8.0482,21.06,-18.270193116,1.708282,100.436,57.102,-18.3359166666667,-55.5,0.86
7.791666667,0.998059050651399,0.0622746450237025,16.726,7.5035,21.04,-18.289484992,1.78406,100.4858,59.211,-69.6,-50.3,0.88
7.8125,0.99913976038507,0.0414697385772441,16.658,7.0335,21.02,-18.27765703,1.972428,100.5366,61.099,-69.6,-79.4,1.92
7.833333333,0.999786831407339,0.0206468337638786,16.576,6.7508,21,-18.271728126,1.948016,100.5904,61.573,-80.4,-109,1.54
7.854166667,0.99999998288139,-0.000185033024461391,16.488,6.4475,21,-18.265108196,2.268902,100.648,61.476,-91.2,-114,0.78
7.875,0.999779122276449,-0.0210168185064484,16.394,6.0311,21,-18.262965298,2.513926,100.7112,60.369,-91.2,-69.2,1.04
7.895833333,0.999124345469331,-0.0418394824356194,16.296,5.6785,21,-18.266462794,2.52091,100.7756,57.265,-90.4,-79.6,1.16
7.916666667,0.998035936578427,-0.0626439885226245,16.196,5.2631,21,-18.270185068,2.411072,100.8346,53.755,-98.2,-89.8,0.93
7.9375,0.99651436809081,-0.0834213053636372,16.098,4.6902,21,-18.284397764,2.39738,100.886,51.005,-66.7333333333333,-89,NA
7.958333333,0.994560300343725,-0.104162416351579,16,4.0471,20.98,-18.292678716,2.206026,100.9296,49.237,-52.9,-70.3,0.8
7.979166667,0.992174581301292,-0.1248583205862,15.904,3.4336,20.96,-18.29072714,1.995966,100.9668,48.727,-36.0932,-37.5,NA
8,0.989358246623382,-0.145500033808614,15.806,2.8306,20.94,-18.293056794,1.991412,101.0088,49.635,-36.0932,-59,0.73
8.020833333,0.986112518529064,-0.166078598260784,15.706,2.3285,20.92,-18.290575408,2.06316,101.0592,50.686,-48.6647,-64.8,0.71
